dealer_id:ID,name,:LABEL
ad8b5ac1c545dab239c883e8681b29b3,元大-屏東民生,Dealer
4bfc5d0f9a969ae0dabf120e55da16ad,華南永昌-虎尾,Dealer
843341d6de42e9e4e3a66b37fd123d2a,凱基-竹科,Dealer
0ba1e6f3a196df9b6c2c33c946d8bc23,統一-金門,Dealer
c19a122c569f3709e52b427d30c69e3d,元富-花蓮,Dealer
4b640488a507a03aecddcbca72f48ea3,日盛-永康,Dealer
82eee4af71c0b440450601c79081836c,台灣企銀-北高雄,Dealer
075df625dda6a02c899559f7e451110f,日盛-竹北,Dealer
672f3463ced9cbda8e97dad432379da0,香港上海匯豐,Dealer
27e6df1f3e41277405864ca86e92ac8b,大慶-台南,Dealer
5a7e1bced2ad35da21c8e56cba86e134,國票-南科,Dealer
51ab15e54b8eae78be4baee541614e7f,元大-南屯,Dealer
f7848cd6932172fab2bb6ac9e88bea9c,統一-士林,Dealer
875638273ea15f058ea030390c7d78cf,元大-台中,Dealer
b1cce38dcb992bf1b41193b52346eb79,永豐金-豐原,Dealer
c65643cb5049849cddc8cc5877621b31,元大-福營,Dealer
d6c98046bd040ec2939e43a460540945,兆豐-桃園,Dealer
eab2e96d2fdff6d48f89725ed797f04b,元大-竹東,Dealer
f4f4db9effdd35aa8580038df6e3d75d,台灣企銀-岡山,Dealer
78138e261a739588b7163883301a54b7,合庫-鳳山,Dealer
450ae2aad5a123ca9c6f0d6fea503d40,元大-頭份,Dealer
ad36c5a0876d80d0f2ce48ea538975a5,凱基-台東,Dealer
4aec23ca69c4d32af6ca1a8de6769c2e,台新-新莊,Dealer
c207c208f05a5558dbea877a1f954b3b,元大-東港,Dealer
ddf4e4e8b036e7f20af7b838da0f9c62,元大-上新莊,Dealer
08f1729f003253209627b4c52a449a41,大昌-安康,Dealer
c0345c6a4d08173909566dea0613c108,第一金-新竹,Dealer
da09eb804addcd54692714135c738e53,永興,Dealer
6579a8dc15351572c7795163130b3de2,兆豐證券,Dealer
cbb987a104df30a79cd0481c8bfdf6b9,法銀巴黎,Dealer
ffa150f6814b0509fb570d5097c6875d,第一金-安和,Dealer
8adb47d5eb809f0ff8276c08ccfc3729,康和-台中,Dealer
268748736c4661e6badccd9e7a27b749,凱基-埔墘,Dealer
e5e89301316906b6a792301804472bb2,元富-世貿,Dealer
39355b451996cfca6bcf03df9e56423c,德信,Dealer
d106346686be3764e683f7d1cee15564,(牛牛牛)亞-網路,Dealer
ddc582cea973b4208f72a6d0f0332342,凱基-羅東,Dealer
25ce6f56950aab2e2b1531a5603ab796,華南永昌-南京,Dealer
c322c832fc62aec6c6a103689bd64d9c,永豐金-羅東,Dealer
5670fa8cd74db469b26102f5f5b4e3fd,土銀-台中,Dealer
b7ce213a901ed2496c4e2995cc88cf81,合庫-台中,Dealer
716b5fabf183051979f216985697e784,合庫-西台中,Dealer
9aadaaca008b5fa4c59983b3c11352c9,華南永昌-三重,Dealer
9abb505149714dbd7c9f64a6915f8c90,大慶-台中,Dealer
b9e1d3e348d550614d7939386f1d38f5,永豐金-忠孝,Dealer
74bea675070d5c712550cd2b6475729c,元大-發財,Dealer
faee516b855986b80eb8aa77cb3a917e,元富-新莊,Dealer
a671a53663a4646826147fef2000a682,兆豐-麻豆,Dealer
0f18997c179947ac4e31195fadf111d9,國泰-敦南,Dealer
ae77232e10b1f6d41a40ce0ccf18767a,元富-彰化,Dealer
04bf3d125b2af5753fa26318eccc2040,康和-屏東,Dealer
a23e6da9ce56098af12c49821412287f,台灣企銀-豐原,Dealer
78575f33fabef90b9b0d2ba91fcbad5b,合庫-基隆,Dealer
3b1c7f17f940a69b2fa17daba9a245de,凱基-新莊,Dealer
43527e1367e5257cc7218364883fda62,華南永昌-新莊,Dealer
629172c4bb1132e557dfdef13b131456,日盛-台南,Dealer
